entity_label,entity_name,document_path,chunk_index
Benefit,Complex queries and analytics,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,7
Resource,GraphAcademy,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,7
Process,Capturing and organizing important domain-specific or proprietary company information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,7
Concept,Lesson content,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,7
Concept,Context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Technology,GraphRAG,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Technology,Knowledge Graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Concept,Structured Data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Concept,Unstructured Information,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Concept,Proprietary or Domain-Specific Data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Benefit,More Accurate Answers,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Benefit,Greater Explainability,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,8
Concept,real-world entities,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Concept,relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Technology,knowledge graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Benefit,more accurate answers,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Benefit,greater explainability,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Concept,rich context,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Concept,organized representation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Resource,Neo4j blog post,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,9
Technology,Knowledge Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,10
Resource,What Is a Knowledge Graph?,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,10
Process,Constructing knowledge graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_1-what-is-a-knowledge-graph.pdf,10
Technology,Knowledge Graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Concept,Unstructured data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Example,Text documents,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Example,Web pages,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Example,PDFs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Process,Data query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Process,Data cleanse,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Process,Data transform,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Challenge,Complexity of creating knowledge graphs from unstructured data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,0
Technology,Large Language Models (LLMs),/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Technology,Knowledge Graph Creation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Process,Data Cleanse,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Concept,Text Analysis,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Process,Data Query,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Process,Data Transform,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Process,Gather the Data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Process,Chunk the Data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Concept,Unstructured Text,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Benefit,Automation of Knowledge Graph Creation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Challenge,Multiple data sources and formats,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,1
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Concept,data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Process,Chunk the data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Process,Vectorize the data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Technology,vector embeddings,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Process,Pass the data to an LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Benefit,effective processing by the LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Benefit,support for querying and searching the data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Benefit,extracting entities and relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Challenge,multiple sources and different formats,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,2
Technology,LLM,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Technology,Knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Concept,Entity extraction,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Concept,Relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Process,Generate the graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Concept,Unstructured Data Structure,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Concept,Document node,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Concept,Chunks,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,3
Technology,LLMs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Technology,Knowledge Graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Concept,Unstructured Data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Example,Document node,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Example,Chunks,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Example,ENTITY nodes,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Resource,GraphAcademy Building Knowledge Graphs with LLMs course,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,4
Technology,LLMs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Concept,Data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,Knowledge graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Resource,GraphAcademy Building Knowledge Graphs with LLMs course,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,Structured data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Concept,Unstructured sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Process,Identify the sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,Graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,Relational database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,CSV,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Benefit,More straightforward knowledge graph construction,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Benefit,Easier mapping of nodes and relationships into a graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,5
Technology,Graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Organizing principles,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Relationships,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Process,Identify the sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Technology,Relational database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Technology,Other graphs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Technology,CSV files,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Technology,APIs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Process,Analyse the data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Entities,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Attributes,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Example,Rows in a table,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Example,Columns,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Example,Foreign keys,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Process,Define a graph schema,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Concept,Nodes,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Process,Create the graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,6
Technology,Neo4j,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,knowledge graph,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,graph database,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Concept,organizing principles,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,CSV files,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,APIs,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Process,Create the graph by transforming and importing data,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,structured data sources,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Technology,relational databases,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
Benefit,quick knowledge graph creation,/Users/t6w652j6ft/Documents/GitHub/workshop-genai/workshop-genai/data/genai-fundamentals_3-knowledge-graphs_2-constructing-knowledge-graphs.pdf,7
